CRUISEJOIN,HAULJOIN,REGION,VESSEL,CRUISE,HAUL,SPECIMENID,BIOSTRATUM,SPECIES_CODE,LENGTH,SEX,WEIGHT,AGE,MATURITY,MATURITY_TABLE,GONAD_WT,AUDITJOIN,SPECIMEN_SUBSAMPLE_METHOD,SPECIMEN_SAMPLE_TYPE,AGE_DETERMINATION_METHOD
978774,991319,GOA,94,199901,53,362,13,21740,650,2,1656,10,,,,844983,5,1,4
978774,991319,GOA,94,199901,53,363,13,21740,420,2,562,3,,,,843692,5,1,4
978774,991320,GOA,94,199901,54,364,12,21740,650,2,1620,12,,,,843436,5,1,4
978774,991320,GOA,94,199901,54,365,12,21740,640,2,1262,11,,,,843437,5,1,4
978774,991320,GOA,94,199901,54,366,12,21740,390,2,446,4,,,,843438,5,1,4
978774,991320,GOA,94,199901,54,367,12,21740,410,2,572,4,,,,843439,5,1,4
978774,991320,GOA,94,199901,54,368,12,21740,390,2,360,5,,,,843440,5,1,4
978774,991320,GOA,94,199901,54,369,12,21740,500,1,884,7,,,,843441,5,1,4
978774,991320,GOA,94,199901,54,370,12,21740,400,1,462,3,,,,843442,5,1,4
978774,991320,GOA,94,199901,54,371,12,21740,640,1,1718,12,,,,843443,5,1,4
978774,991321,GOA,94,199901,55,372,13,21740,310,1,208,2,,,,845080,5,1,4
978774,991321,GOA,94,199901,55,373,13,21740,320,1,230,2,,,,845081,5,1,4
978774,991321,GOA,94,199901,55,374,13,21740,280,1,146,2,,,,845082,5,1,4
978774,991321,GOA,94,199901,55,375,13,21740,250,1,108,2,,,,844055,5,1,4
978774,991321,GOA,94,199901,55,376,13,21740,340,1,262,3,,,,843455,5,1,4
978774,991321,GOA,94,199901,55,377,13,21740,280,1,166,3,,,,843456,5,1,4
978774,991321,GOA,94,199901,55,378,13,21740,270,1,122,2,,,,843457,5,1,4
978774,991321,GOA,94,199901,55,379,13,21740,370,1,312,3,,,,843458,5,1,4
978774,991321,GOA,94,199901,55,380,13,21740,280,1,158,2,,,,843459,5,1,4
978774,991321,GOA,94,199901,55,381,13,21740,270,1,150,2,,,,843460,5,1,4
978774,991321,GOA,94,199901,55,382,13,21740,300,1,206,2,,,,843461,5,1,4
978774,991321,GOA,94,199901,55,383,13,21740,300,1,198,2,,,,843637,5,1,4
978774,991321,GOA,94,199901,55,384,13,21740,290,1,188,2,,,,843638,5,1,4
978774,991321,GOA,94,199901,55,385,13,21740,310,1,216,2,,,,843639,5,1,4
978774,991321,GOA,94,199901,55,386,13,21740,300,1,184,2,,,,843640,5,1,4
978774,991321,GOA,94,199901,55,387,13,21740,250,1,116,2,,,,843641,5,1,4
978774,991321,GOA,94,199901,55,388,13,21740,280,1,162,2,,,,843642,5,1,4
978774,991321,GOA,94,199901,55,389,13,21740,240,1,100,2,,,,843643,5,1,4
978774,991321,GOA,94,199901,55,390,13,21740,250,1,116,2,,,,843644,5,1,4
978774,991321,GOA,94,199901,55,391,13,21740,290,1,176,2,,,,843645,5,1,4
978774,991321,GOA,94,199901,55,392,13,21740,290,1,178,2,,,,843646,5,1,4
978774,991321,GOA,94,199901,55,393,13,21740,260,1,126,2,,,,843647,5,1,4
978774,991321,GOA,94,199901,55,394,13,21740,150,3,24,1,,,,843648,5,1,4
978774,991321,GOA,94,199901,55,395,13,21740,170,3,26,1,,,,843649,5,1,4
978774,991321,GOA,94,199901,55,396,13,21740,140,3,14,1,,,,843650,5,1,4
978774,991321,GOA,94,199901,55,397,13,21740,150,3,20,1,,,,843651,5,1,4
978774,991321,GOA,94,199901,55,398,13,21740,150,3,24,1,,,,843652,5,1,4
978774,991321,GOA,94,199901,55,399,13,21740,160,3,24,1,,,,843653,5,1,4
978774,991321,GOA,94,199901,55,400,13,21740,120,3,14,1,,,,844978,5,1,4
978774,991321,GOA,94,199901,55,401,13,21740,120,3,12,1,,,,843654,5,1,4
978774,991321,GOA,94,199901,55,402,13,21740,120,3,12,1,,,,843655,5,1,4
978774,991321,GOA,94,199901,55,403,13,21740,120,3,14,1,,,,843656,5,1,4
978774,991321,GOA,94,199901,55,404,13,21740,150,3,20,1,,,,844979,5,1,4
978774,991321,GOA,94,199901,55,405,13,21740,150,3,20,1,,,,843657,5,1,4
978774,991321,GOA,94,199901,55,406,13,21740,270,2,128,2,,,,843658,5,1,4
978774,991321,GOA,94,199901,55,407,13,21740,290,2,174,3,,,,843659,5,1,4
978774,991321,GOA,94,199901,55,408,13,21740,250,2,120,2,,,,843660,5,1,4
978774,991321,GOA,94,199901,55,409,13,21740,250,2,110,2,,,,844980,5,1,4
978774,991321,GOA,94,199901,55,410,13,21740,300,2,206,3,,,,843661,5,1,4
978774,991321,GOA,94,199901,55,411,13,21740,280,2,156,3,,,,843662,5,1,4
978774,991321,GOA,94,199901,55,412,13,21740,260,2,116,2,,,,843663,5,1,4
978774,991321,GOA,94,199901,55,413,13,21740,380,2,394,4,,,,844981,5,1,4
978774,991321,GOA,94,199901,55,414,13,21740,390,2,436,4,,,,843421,5,1,4
978774,991321,GOA,94,199901,55,415,13,21740,290,2,188,2,,,,843422,5,1,4
978774,991321,GOA,94,199901,55,416,13,21740,300,2,192,2,,,,843423,5,1,4
978774,991321,GOA,94,199901,55,417,13,21740,370,2,424,5,,,,843424,5,1,4
978774,991321,GOA,94,199901,55,418,13,21740,420,2,526,4,,,,843425,5,1,4
978774,991321,GOA,94,199901,55,419,13,21740,320,2,230,3,,,,843426,5,1,4
978774,991321,GOA,94,199901,55,420,13,21740,280,2,146,2,,,,843427,5,1,4
978774,991321,GOA,94,199901,55,421,13,21740,280,2,160,2,,,,843428,5,1,4
978774,991321,GOA,94,199901,55,422,13,21740,400,2,398,5,,,,843429,5,1,4
978774,991321,GOA,94,199901,55,423,13,21740,270,2,144,3,,,,843430,5,1,4
978774,991321,GOA,94,199901,55,424,13,21740,290,2,188,2,,,,843431,5,1,4
978774,991321,GOA,94,199901,55,425,13,21740,360,2,340,3,,,,843432,5,1,4
978774,991321,GOA,94,199901,55,426,13,21740,300,2,208,2,,,,843433,5,1,4
978774,991321,GOA,94,199901,55,427,13,21740,280,2,140,2,,,,843434,5,1,4
978774,991321,GOA,94,199901,55,428,13,21740,720,2,2596,11,,,,843435,5,1,4
978774,991322,GOA,94,199901,56,429,13,21740,310,1,236,2,,,,843444,5,1,4
978774,991322,GOA,94,199901,56,430,13,21740,280,1,156,2,,,,843918,5,1,4
978774,991322,GOA,94,199901,56,431,13,21740,310,1,254,2,,,,843919,5,1,4
978774,991322,GOA,94,199901,56,432,13,21740,370,1,370,3,,,,843920,5,1,4
978774,991322,GOA,94,199901,56,433,13,21740,280,2,162,3,,,,843921,5,1,4
978774,991322,GOA,94,199901,56,434,13,21740,290,2,164,2,,,,843922,5,1,4
978774,991322,GOA,94,199901,56,435,13,21740,310,2,212,2,,,,843923,5,1,4
978774,991322,GOA,94,199901,56,436,13,21740,160,3,24,1,,,,843924,5,1,4
978774,991322,GOA,94,199901,56,437,13,21740,180,3,36,1,,,,843925,5,1,4
978774,991322,GOA,94,199901,56,438,13,21740,180,3,36,1,,,,843926,5,1,4
978774,991322,GOA,94,199901,56,439,13,21740,160,3,28,1,,,,843927,5,1,4
978774,991324,GOA,94,199901,58,440,13,21740,120,3,14,1,,,,840440,5,1,4
978774,991324,GOA,94,199901,58,441,13,21740,110,3,6,1,,,,840441,5,1,4
978774,991324,GOA,94,199901,58,442,13,21740,350,2,330,3,,,,844781,5,1,4
978774,991324,GOA,94,199901,58,443,13,21740,390,2,448,3,,,,840442,5,1,4
978774,991211,GOA,94,199901,60,444,112,21740,160,3,24,1,,,,840444,5,1,4
978774,991211,GOA,94,199901,60,445,112,21740,110,3,10,1,,,,840445,5,1,4
978774,991211,GOA,94,199901,60,446,112,21740,110,3,8,1,,,,844782,5,1,4
978774,991211,GOA,94,199901,60,447,112,21740,110,3,8,1,,,,840446,5,1,4
978774,991211,GOA,94,199901,60,448,112,21740,100,3,8,1,,,,840447,5,1,4
978774,991211,GOA,94,199901,60,449,112,21740,90,3,6,1,,,,840448,5,1,4
978774,991211,GOA,94,199901,60,450,112,21740,100,3,8,1,,,,844783,5,1,4
978774,991211,GOA,94,199901,60,451,112,21740,120,3,10,1,,,,840449,5,1,4
978774,991216,GOA,94,199901,65,452,20,21740,120,3,12,1,,,,843875,5,1,4
978774,991216,GOA,94,199901,65,453,20,21740,130,3,14,1,,,,843876,5,1,4
978774,991216,GOA,94,199901,65,454,20,21740,140,3,14,1,,,,843877,5,1,4
978774,991216,GOA,94,199901,65,455,20,21740,150,3,20,1,,,,843878,5,1,4
978774,991216,GOA,94,199901,65,456,20,21740,110,3,8,1,,,,843879,5,1,4
978774,991217,GOA,94,199901,66,457,20,21740,170,3,28,1,,,,843451,5,1,4
978774,991217,GOA,94,199901,66,458,20,21740,160,3,24,1,,,,844976,5,1,4
978774,991217,GOA,94,199901,66,459,20,21740,150,3,22,1,,,,843452,5,1,4
978774,991217,GOA,94,199901,66,460,20,21740,130,3,14,1,,,,843453,5,1,4
978774,991217,GOA,94,199901,66,461,20,21740,140,3,20,1,,,,843454,5,1,4
978774,991217,GOA,94,199901,66,462,20,21740,120,3,12,1,,,,844977,5,1,4
978774,991217,GOA,94,199901,66,463,20,21740,110,3,8,1,,,,840486,5,1,4
978774,991218,GOA,94,199901,67,464,20,21740,510,1,856,10,,,,840487,5,1,4
978774,991218,GOA,94,199901,67,465,20,21740,420,1,616,4,,,,840488,5,1,4
978774,991218,GOA,94,199901,67,466,20,21740,400,1,478,5,,,,840489,5,1,4
978774,991218,GOA,94,199901,67,467,20,21740,450,2,680,4,,,,840490,5,1,4
978774,991218,GOA,94,199901,67,468,20,21740,440,2,638,4,,,,840491,5,1,4
978774,991218,GOA,94,199901,67,469,20,21740,470,2,730,5,,,,840492,5,1,4
978774,991218,GOA,94,199901,67,470,20,21740,120,3,12,1,,,,840493,5,1,4
978774,991219,GOA,94,199901,68,471,120,21740,530,2,930,11,,,,840671,5,1,4
978774,991219,GOA,94,199901,68,472,120,21740,590,2,1116,11,,,,840672,5,1,4
978774,991219,GOA,94,199901,68,473,120,21740,530,1,902,10,,,,840673,5,1,4
978774,991219,GOA,94,199901,68,474,120,21740,500,1,744,10,,,,840674,5,1,4
978774,991220,GOA,94,199901,69,475,120,21740,470,2,682,5,,,,843227,5,1,4
978774,991220,GOA,94,199901,69,476,120,21740,120,3,12,1,,,,843404,5,1,4
978774,991221,GOA,94,199901,70,477,120,21740,470,2,782,5,,,,843406,5,1,4
978774,991222,GOA,94,199901,71,478,120,21740,430,1,582,4,,,,844552,5,1,4
978774,991222,GOA,94,199901,71,479,120,21740,580,2,1156,7,,,,843411,5,1,4
978774,991223,GOA,94,199901,72,480,120,21740,570,2,1236,11,,,,843412,5,1,4
978774,991225,GOA,94,199901,74,495,120,21740,120,3,14,1,,,,844776,5,1,4
978774,991225,GOA,94,199901,74,496,120,21740,510,1,788,11,,,,843899,5,1,4
978774,991225,GOA,94,199901,74,497,120,21740,520,1,824,11,,,,843900,5,1,4
978774,991225,GOA,94,199901,74,498,120,21740,480,1,830,5,,,,843901,5,1,4
978774,991225,GOA,94,199901,74,499,120,21740,430,1,636,6,,,,843902,5,1,4
978774,991229,GOA,94,199901,78,503,21,21740,530,1,1114,10,,,,840938,5,1,4
978774,991229,GOA,94,199901,78,504,21,21740,560,2,1064,11,,,,840939,5,1,4
978774,991229,GOA,94,199901,78,505,21,21740,550,2,922,11,,,,840940,5,1,4
978774,991229,GOA,94,199901,78,506,21,21740,160,3,22,1,,,,840941,5,1,4
978774,991229,GOA,94,199901,78,507,21,21740,130,3,10,1,,,,840942,5,1,4
978774,991230,GOA,94,199901,79,508,21,21740,170,3,36,1,,,,840943,5,1,4
978774,991230,GOA,94,199901,79,509,21,21740,160,3,24,1,,,,840944,5,1,4
978774,991230,GOA,94,199901,79,510,21,21740,150,3,22,1,,,,840945,5,1,4
978774,991230,GOA,94,199901,79,511,21,21740,140,3,18,1,,,,840946,5,1,4
978774,991230,GOA,94,199901,79,512,21,21740,130,3,16,1,,,,840947,5,1,4
978774,991230,GOA,94,199901,79,513,21,21740,110,3,8,1,,,,840948,5,1,4
978774,991231,GOA,94,199901,80,514,21,21740,150,3,22,1,,,,840949,5,1,4
978774,991231,GOA,94,199901,80,515,21,21740,130,3,16,1,,,,840950,5,1,4
978774,991232,GOA,94,199901,81,516,21,21740,130,3,18,1,,,,840951,5,1,4
978774,991233,GOA,94,199901,82,517,21,21740,110,3,6,1,,,,840953,5,1,4
978774,991233,GOA,94,199901,82,518,21,21740,130,3,12,1,,,,840954,5,1,4
978774,991233,GOA,94,199901,82,519,21,21740,140,3,18,1,,,,840955,5,1,4
978774,991233,GOA,94,199901,82,520,21,21740,150,3,20,1,,,,840956,5,1,4
978774,991233,GOA,94,199901,82,521,21,21740,160,3,26,1,,,,840957,5,1,4
978774,991234,GOA,94,199901,83,522,21,21740,160,3,28,1,,,,840958,5,1,4
978774,991234,GOA,94,199901,83,523,21,21740,130,3,16,1,,,,840959,5,1,4
978774,991234,GOA,94,199901,83,524,21,21740,120,3,10,1,,,,844856,5,1,4
978774,991235,GOA,94,199901,84,525,21,21740,150,3,22,1,,,,844773,5,1,4
978774,991235,GOA,94,199901,84,526,21,21740,140,3,16,1,,,,844858,5,1,4
978774,991235,GOA,94,199901,84,527,21,21740,510,2,950,7,,,,844859,5,1,4
978774,991235,GOA,94,199901,84,528,21,21740,480,2,882,4,,,,843419,5,1,4
978774,991235,GOA,94,199901,84,529,21,21740,490,2,934,4,,,,843420,5,1,4
978774,991235,GOA,94,199901,84,530,21,21740,510,1,958,11,,,,844973,5,1,4
978774,991235,GOA,94,199901,84,531,21,21740,530,1,970,9,,,,840452,5,1,4
978774,991235,GOA,94,199901,84,532,21,21740,600,1,1392,11,,,,840453,5,1,4
978774,991235,GOA,94,199901,84,533,21,21740,430,1,566,6,,,,840454,5,1,4
978774,991235,GOA,94,199901,84,534,21,21740,490,1,852,7,,,,840455,5,1,4
978774,991235,GOA,94,199901,84,535,21,21740,470,1,912,5,,,,840456,5,1,4
978774,991237,GOA,94,199901,86,536,21,21740,180,3,34,1,,,,840457,5,1,4
978774,991237,GOA,94,199901,86,537,21,21740,150,3,20,1,,,,840458,5,1,4
978774,991237,GOA,94,199901,86,538,21,21740,140,3,18,1,,,,840459,5,1,4
978774,991237,GOA,94,199901,86,539,21,21740,120,3,10,1,,,,840460,5,1,4
978774,991237,GOA,94,199901,86,540,21,21740,520,1,964,13,,,,840461,5,1,4
978774,991237,GOA,94,199901,86,541,21,21740,510,1,866,10,,,,840462,5,1,4
978774,991237,GOA,94,199901,86,542,21,21740,570,1,930,9,,,,840463,5,1,4
978774,991237,GOA,94,199901,86,543,21,21740,550,2,940,13,,,,840464,5,1,4
978774,991237,GOA,94,199901,86,544,21,21740,560,2,1094,10,,,,840465,5,1,4
978774,991237,GOA,94,199901,86,545,21,21740,600,2,1388,11,,,,840466,5,1,4
978774,991237,GOA,94,199901,86,546,21,21740,610,2,1282,13,,,,840467,5,1,4
978774,991237,GOA,94,199901,86,547,21,21740,580,2,1212,8,,,,840468,5,1,4
978774,991238,GOA,94,199901,87,548,120,21740,480,2,828,5,,,,840471,5,1,4
978774,991238,GOA,94,199901,87,549,120,21740,430,2,508,5,,,,840472,5,1,4
978774,991238,GOA,94,199901,87,550,120,21740,540,1,918,11,,,,840473,5,1,4
978774,991240,GOA,94,199901,89,551,120,21740,140,3,22,1,,,,840475,5,1,4
978774,991240,GOA,94,199901,89,552,120,21740,110,3,10,1,,,,840476,5,1,4
978774,991240,GOA,94,199901,89,553,120,21740,120,3,10,1,,,,840477,5,1,4
978774,991240,GOA,94,199901,89,554,120,21740,560,2,1212,10,,,,840478,5,1,4
978774,991240,GOA,94,199901,89,555,120,21740,570,2,1208,9,,,,844785,5,1,4
978774,991240,GOA,94,199901,89,556,120,21740,450,1,668,5,,,,840479,5,1,4
978774,991240,GOA,94,199901,89,557,120,21740,540,1,1192,11,,,,840480,5,1,4
978774,991240,GOA,94,199901,89,558,120,21740,420,1,570,4,,,,840481,5,1,4
978774,991241,GOA,94,199901,90,559,120,21740,530,1,1032,10,,,,844786,5,1,4
978774,991241,GOA,94,199901,90,560,120,21740,580,1,1528,9,,,,840482,5,1,4
978774,991241,GOA,94,199901,90,561,120,21740,290,1,198,2,,,,840483,5,1,4
978774,991241,GOA,94,199901,90,562,120,21740,630,2,1696,11,,,,840484,5,1,4
978774,991241,GOA,94,199901,90,563,120,21740,590,2,1494,6,,,,844787,5,1,4
978774,991241,GOA,94,199901,90,564,120,21740,280,2,152,2,,,,840485,5,1,4
978774,991241,GOA,94,199901,90,565,120,21740,300,2,202,3,,,,843910,5,1,4
978774,991241,GOA,94,199901,90,566,120,21740,170,3,30,1,,,,843911,5,1,4
978774,991241,GOA,94,199901,90,567,120,21740,160,3,24,1,,,,843912,5,1,4
978774,991241,GOA,94,199901,90,568,120,21740,140,3,14,1,,,,843913,5,1,4
978774,991242,GOA,94,199901,91,569,20,21740,570,1,1136,10,,,,843914,5,1,4
978774,991242,GOA,94,199901,91,570,20,21740,590,1,1458,7,,,,843915,5,1,4
978774,991242,GOA,94,199901,91,571,20,21740,560,1,1484,10,,,,843916,5,1,4
978774,991242,GOA,94,199901,91,572,20,21740,580,1,1162,8,,,,843917,5,1,4
978774,991242,GOA,94,199901,91,573,20,21740,600,1,1404,11,,,,844860,5,1,4
978774,991242,GOA,94,199901,91,574,20,21740,610,1,1418,8,,,,844861,5,1,4
978774,991242,GOA,94,199901,91,575,20,21740,540,1,1128,8,,,,844774,5,1,4
978774,991242,GOA,94,199901,91,576,20,21740,460,1,730,4,,,,844862,5,1,4
978774,991242,GOA,94,199901,91,577,20,21740,520,1,1082,9,,,,844863,5,1,4
978774,991242,GOA,94,199901,91,578,20,21740,630,1,1410,9,,,,844864,5,1,4
978774,991242,GOA,94,199901,91,579,20,21740,420,1,644,5,,,,844775,5,1,4
978774,991242,GOA,94,199901,91,580,20,21740,550,1,1086,11,,,,843872,5,1,4
978774,991242,GOA,94,199901,91,581,20,21740,270,1,158,2,,,,843873,5,1,4
978774,991242,GOA,94,199901,91,582,20,21740,350,1,340,4,,,,843874,5,1,4
978774,991242,GOA,94,199901,91,583,20,21740,290,1,176,2,,,,840919,5,1,4
978774,991242,GOA,94,199901,91,584,20,21740,310,1,236,3,,,,840920,5,1,4
978774,991242,GOA,94,199901,91,585,20,21740,530,1,864,8,,,,840921,5,1,4
978774,991242,GOA,94,199901,91,586,20,21740,250,1,110,2,,,,840922,5,1,4
978774,991242,GOA,94,199901,91,587,20,21740,550,2,1068,5,,,,840923,5,1,4
978774,991242,GOA,94,199901,91,588,20,21740,320,2,250,3,,,,840924,5,1,4
978774,991242,GOA,94,199901,91,589,20,21740,260,2,134,2,,,,840925,5,1,4
978774,991242,GOA,94,199901,91,590,20,21740,290,2,188,2,,,,840926,5,1,4
978774,991242,GOA,94,199901,91,591,20,21740,230,2,96,2,,,,840927,5,1,4
978774,991242,GOA,94,199901,91,592,20,21740,310,2,216,2,,,,840928,5,1,4
978774,991242,GOA,94,199901,91,593,20,21740,570,2,1230,9,,,,840929,5,1,4
978774,991242,GOA,94,199901,91,594,20,21740,530,2,1232,5,,,,840930,5,1,4
978774,991242,GOA,94,199901,91,595,20,21740,560,2,1084,10,,,,840931,5,1,4
978774,991242,GOA,94,199901,91,596,20,21740,160,3,30,1,,,,840932,5,1,4
978774,991242,GOA,94,199901,91,597,20,21740,330,2,278,2,,,,840933,5,1,4
978774,991242,GOA,94,199901,91,598,20,21740,280,2,180,2,,,,840934,5,1,4
978774,991242,GOA,94,199901,91,599,20,21740,500,2,948,5,,,,840935,5,1,4
978774,991242,GOA,94,199901,91,600,20,21740,620,2,1230,11,,,,840936,5,1,4
978774,991242,GOA,94,199901,91,601,20,21740,600,2,1212,11,,,,840711,5,1,4
978774,991242,GOA,94,199901,91,602,20,21740,460,2,700,5,,,,840712,5,1,4
978774,991242,GOA,94,199901,91,603,20,21740,340,2,328,2,,,,840713,5,1,4
978774,991242,GOA,94,199901,91,604,20,21740,300,2,212,2,,,,840714,5,1,4
978774,991243,GOA,94,199901,92,605,20,21740,580,1,1292,10,,,,840715,5,1,4
978774,991243,GOA,94,199901,92,606,20,21740,530,1,1102,9,,,,840716,5,1,4
978774,991243,GOA,94,199901,92,607,20,21740,630,1,1354,10,,,,840717,5,1,4
978774,991243,GOA,94,199901,92,608,20,21740,540,1,1092,11,,,,840718,5,1,4
978774,991243,GOA,94,199901,92,609,20,21740,610,1,1498,9,,,,840719,5,1,4
978774,991243,GOA,94,199901,92,610,20,21740,570,1,1310,9,,,,840720,5,1,4
978774,991243,GOA,94,199901,92,611,20,21740,590,1,1368,11,,,,840721,5,1,4
978774,991243,GOA,94,199901,92,612,20,21740,510,1,874,10,,,,840722,5,1,4
978774,991243,GOA,94,199901,92,613,20,21740,560,1,1216,11,,,,840723,5,1,4
978774,991243,GOA,94,199901,92,614,20,21740,550,1,1130,9,,,,840724,5,1,4
978774,991243,GOA,94,199901,92,615,20,21740,600,1,1304,11,,,,840725,5,1,4
978774,991243,GOA,94,199901,92,616,20,21740,650,2,2114,10,,,,840726,5,1,4
978774,991243,GOA,94,199901,92,617,20,21740,560,2,1186,11,,,,840727,5,1,4
978774,991243,GOA,94,199901,92,618,20,21740,590,2,1292,11,,,,840902,5,1,4
978774,991243,GOA,94,199901,92,619,20,21740,660,2,1536,11,,,,840903,5,1,4
978774,991243,GOA,94,199901,92,620,20,21740,620,2,1226,11,,,,840904,5,1,4
978774,991243,GOA,94,199901,92,621,20,21740,600,2,1374,9,,,,840905,5,1,4
978774,991243,GOA,94,199901,92,622,20,21740,570,2,1180,11,,,,840906,5,1,4
978774,991243,GOA,94,199901,92,623,20,21740,610,2,1470,10,,,,840907,5,1,4
978774,991243,GOA,94,199901,92,624,20,21740,630,2,1344,9,,,,840908,5,1,4
978774,991243,GOA,94,199901,92,625,20,21740,700,2,3050,9,,,,844769,5,1,4
978774,991243,GOA,94,199901,92,626,20,21740,580,2,1346,10,,,,840909,5,1,4
978774,991243,GOA,94,199901,92,627,20,21740,670,2,1636,11,,,,840910,5,1,4
978774,991243,GOA,94,199901,92,628,20,21740,540,2,1084,11,,,,840911,5,1,4
978774,991243,GOA,94,199901,92,629,20,21740,590,2,1502,14,,,,844770,5,1,4
978774,991250,GOA,94,199901,99,630,121,21740,330,1,286,2,,,,840914,5,1,4
978774,991250,GOA,94,199901,99,631,121,21740,280,2,186,2,,,,840915,5,1,4
978774,991250,GOA,94,199901,99,632,121,21740,270,2,136,2,,,,844771,5,1,4
978774,991250,GOA,94,199901,99,633,121,21740,260,2,130,2,,,,840916,5,1,4
978774,991251,GOA,94,199901,100,634,20,21740,170,3,34,1,,,,840917,5,1,4
978774,991251,GOA,94,199901,100,635,20,21740,190,3,50,1,,,,840918,5,1,4
978774,991251,GOA,94,199901,100,636,20,21740,490,2,900,5,,,,844772,5,1,4
978774,991251,GOA,94,199901,100,637,20,21740,290,2,180,2,,,,840677,5,1,4
978774,991251,GOA,94,199901,100,638,20,21740,280,2,158,2,,,,840678,5,1,4
978774,991251,GOA,94,199901,100,639,20,21740,320,2,262,2,,,,840679,5,1,4
978774,991251,GOA,94,199901,100,640,20,21740,630,2,1704,8,,,,840680,5,1,4
978774,991251,GOA,94,199901,100,641,20,21740,400,2,426,3,,,,840681,5,1,4
978774,991251,GOA,94,199901,100,642,20,21740,220,2,70,2,,,,840682,5,1,4
978774,991251,GOA,94,199901,100,643,20,21740,310,2,222,2,,,,840683,5,1,4
978774,991251,GOA,94,199901,100,644,20,21740,510,1,776,6,,,,840684,5,1,4
978774,991251,GOA,94,199901,100,645,20,21740,300,1,190,2,,,,840685,5,1,4
978774,991251,GOA,94,199901,100,646,20,21740,280,1,164,2,,,,840686,5,1,4
978774,991251,GOA,94,199901,100,647,20,21740,350,1,338,2,,,,840687,5,1,4
978774,991251,GOA,94,199901,100,648,20,21740,210,1,66,1,,,,840688,5,1,4
978774,991251,GOA,94,199901,100,649,20,21740,290,1,168,2,,,,840689,5,1,4
978774,991251,GOA,94,199901,100,650,20,21740,270,1,134,2,,,,840690,5,1,4
978774,991253,GOA,94,199901,102,651,121,21740,580,1,1350,10,,,,840691,5,1,4
978774,991253,GOA,94,199901,102,652,121,21740,480,1,816,5,,,,840692,5,1,4
978774,991253,GOA,94,199901,102,653,121,21740,550,1,1114,9,,,,840693,5,1,4
978774,991253,GOA,94,199901,102,654,121,21740,420,1,500,4,,,,840694,5,1,4
978774,991253,GOA,94,199901,102,655,121,21740,540,2,1142,10,,,,840695,5,1,4
978774,991253,GOA,94,199901,102,656,121,21740,590,2,1208,8,,,,840696,5,1,4
978774,991253,GOA,94,199901,102,657,121,21740,570,2,1118,10,,,,840697,5,1,4
978774,991253,GOA,94,199901,102,658,121,21740,490,2,846,6,,,,840698,5,1,4
978774,991256,GOA,94,199901,105,659,22,21740,490,2,862,4,,,,840704,5,1,4
978774,991256,GOA,94,199901,105,660,22,21740,640,2,1802,11,,,,840705,5,1,4
978774,991256,GOA,94,199901,105,661,22,21740,670,2,2616,11,,,,844767,5,1,4
978774,991256,GOA,94,199901,105,662,22,21740,520,2,1142,6,,,,840706,5,1,4
978774,991256,GOA,94,199901,105,663,22,21740,530,2,894,11,,,,840707,5,1,4
978774,991256,GOA,94,199901,105,664,22,21740,560,2,1214,10,,,,840708,5,1,4
978774,991256,GOA,94,199901,105,665,22,21740,480,2,770,5,,,,844768,5,1,4
978774,991256,GOA,94,199901,105,666,22,21740,590,2,1294,10,,,,840709,5,1,4
978774,991256,GOA,94,199901,105,667,22,21740,610,2,1578,11,,,,840710,5,1,4
978774,991256,GOA,94,199901,105,668,22,21740,540,2,1014,10,,,,845125,5,1,4
978774,991256,GOA,94,199901,105,669,22,21740,510,2,984,6,,,,845126,5,1,4
978774,991256,GOA,94,199901,105,670,22,21740,600,2,1490,11,,,,845127,5,1,4
978774,991256,GOA,94,199901,105,671,22,21740,500,2,892,6,,,,845128,5,1,4
978774,991256,GOA,94,199901,105,672,22,21740,620,2,1886,11,,,,845129,5,1,4
978774,991256,GOA,94,199901,105,673,22,21740,470,2,778,6,,,,845130,5,1,4
978774,991256,GOA,94,199901,105,674,22,21740,580,2,1302,11,,,,845131,5,1,4
978774,991256,GOA,94,199901,105,675,22,21740,550,2,1232,13,,,,845132,5,1,4
978774,991256,GOA,94,199901,105,676,22,21740,570,2,1134,10,,,,845133,5,1,4
978774,991256,GOA,94,199901,105,677,22,21740,580,1,1224,11,,,,845134,5,1,4
978774,991256,GOA,94,199901,105,678,22,21740,500,1,930,7,,,,845135,5,1,4
978774,991256,GOA,94,199901,105,679,22,21740,460,1,678,4,,,,845136,5,1,4
978774,991256,GOA,94,199901,105,680,22,21740,540,1,1230,12,,,,845137,5,1,4
978774,991256,GOA,94,199901,105,681,22,21740,400,1,496,6,,,,845138,5,1,4
978774,991256,GOA,94,199901,105,682,22,21740,360,1,326,5,,,,845139,5,1,4
978774,991256,GOA,94,199901,105,683,22,21740,600,1,1314,10,,,,845140,5,1,4
978774,991256,GOA,94,199901,105,684,22,21740,530,1,970,7,,,,845141,5,1,4
978774,991256,GOA,94,199901,105,685,22,21740,550,1,1282,6,,,,845142,5,1,4
978774,991256,GOA,94,199901,105,686,22,21740,450,1,648,6,,,,845313,5,1,4
978774,991256,GOA,94,199901,105,687,22,21740,570,1,1240,10,,,,845314,5,1,4
978774,991256,GOA,94,199901,105,688,22,21740,560,1,1344,9,,,,845315,5,1,4
978774,991173,GOA,94,199901,136,692,30,21740,530,2,1074,6,,,,845113,5,1,4
978774,991173,GOA,94,199901,136,693,30,21740,370,2,386,3,,,,845114,5,1,4
