Hauljoin,Pred_nodc,Pred_specn,Prey_nodc,Pred_len,Year,Month,day,region,Pred_name,.Prey_Name,Vessel,Cruise,Haul,Rlat,Rlong,Gear_depth,Bottom_depth,Start_hour,Surface_temp,Gear_temp,INPFC_Area,Stationid,Start_date,Prey_sz1,Prey_sex
11011209,8857041901,2,8791030701,117,1996,6,14,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,100,199601,106,56.56,-156.64,163,163,13,8,4.5,620,162-101,6/14/96 0:00,209,
11015422,8857041901,5,6187010302,56,1993,7,15,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,90,199301,178,58.01,-153.54,79,79,7,11.9,6.1,630,199-133,7/15/93 0:00,19,1
11015422,8857041901,5,6187010302,56,1993,7,15,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,90,199301,178,58.01,-153.54,79,79,7,11.9,6.1,630,199-133,7/15/93 0:00,18,2
11015422,8857041901,5,6187010302,56,1993,7,15,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,90,199301,178,58.01,-153.54,79,79,7,11.9,6.1,630,199-133,7/15/93 0:00,13,1
11015422,8857041901,5,6187010302,56,1993,7,15,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,90,199301,178,58.01,-153.54,79,79,7,11.9,6.1,630,199-133,7/15/93 0:00,13,1
11015422,8857041901,5,6187010302,56,1993,7,15,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,90,199301,178,58.01,-153.54,79,79,7,11.9,6.1,630,199-133,7/15/93 0:00,21,1
11015422,8857041901,5,6187010302,56,1993,7,15,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,90,199301,178,58.01,-153.54,79,79,7,11.9,6.1,630,199-133,7/15/93 0:00,10,1
11015422,8857041901,5,6187010302,56,1993,7,15,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,90,199301,178,58.01,-153.54,79,79,7,11.9,6.1,630,199-133,7/15/93 0:00,12,1
11015422,8857041901,5,6187010302,56,1993,7,15,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,90,199301,178,58.01,-153.54,79,79,7,11.9,6.1,630,199-133,7/15/93 0:00,12,1
11015422,8857041901,5,6187010302,56,1993,7,15,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,90,199301,178,58.01,-153.54,79,79,7,11.9,6.1,630,199-133,7/15/93 0:00,12,1
11015426,8857041901,3,8845010100,73,1993,7,18,GOA,Hippoglossus stenolepis (Pacific halibut),Ammodytidae..sandlance..Ammodytes.sp.,90,199301,182,57.46,-152.02,69,69,18,12.6,7.5,630,218-121,7/18/93 0:00,66,
11015426,8857041901,3,8845010100,73,1993,7,18,GOA,Hippoglossus stenolepis (Pacific halibut),Ammodytidae..sandlance..Ammodytes.sp.,90,199301,182,57.46,-152.02,69,69,18,12.6,7.5,630,218-121,7/18/93 0:00,85,
11015430,8857041901,2,8791030701,70,1993,7,20,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,90,199301,190,56.78,-153.56,77,77,11,9.2,6.9,630,199-106,7/20/93 0:00,432,7
11015437,8857041901,1,6187010302,61,1993,7,23,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,90,199301,198,56.11,-154.17,106,106,14,11.9,5.9,620,192-91,7/23/93 0:00,35,1
11015437,8857041901,1,6187010302,61,1993,7,23,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,90,199301,198,56.11,-154.17,106,106,14,11.9,5.9,620,192-91,7/23/93 0:00,32,2
11015437,8857041901,3,6187010302,65,1993,7,23,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,90,199301,198,56.11,-154.17,106,106,14,11.9,5.9,620,192-91,7/23/93 0:00,17,1
11015437,8857041901,3,6187010302,65,1993,7,23,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,90,199301,198,56.11,-154.17,106,106,14,11.9,5.9,620,192-91,7/23/93 0:00,20,1
11015437,8857041901,3,6187010302,65,1993,7,23,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,90,199301,198,56.11,-154.17,106,106,14,11.9,5.9,620,192-91,7/23/93 0:00,22,1
11015437,8857041901,3,6187010302,65,1993,7,23,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,90,199301,198,56.11,-154.17,106,106,14,11.9,5.9,620,192-91,7/23/93 0:00,29,1
11014949,8857041901,186,6188030106,48,2001,6,19,GOA,Hippoglossus stenolepis (Pacific halibut),Pygmy.cancer.crab.Cancer.oregonensis,57,200101,135,58.03,-153.23,42,49,7,10.8,6.7,630,203-133,6/19/01 0:00,22,3
11014949,8857041901,177,6187010302,54,2001,6,19,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,57,200101,135,58.03,-153.23,42,49,7,10.8,6.7,630,203-133,6/19/01 0:00,26,1
11014949,8857041901,177,6187010302,54,2001,6,19,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,57,200101,135,58.03,-153.23,42,49,7,10.8,6.7,630,203-133,6/19/01 0:00,31,1
11012090,8857041901,134,8791030701,82,2001,6,23,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,57,200101,143,56.93,-152.26,70,77,10,10.4,6.7,630,215-109,6/23/01 0:00,140,5
11012090,8857041901,136,8791030701,83,2001,6,23,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,57,200101,143,56.93,-152.26,70,77,10,10.4,6.7,630,215-109,6/23/01 0:00,125,5
11012090,8857041901,136,8791030701,83,2001,6,23,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,57,200101,143,56.93,-152.26,70,77,10,10.4,6.7,630,215-109,6/23/01 0:00,150,5
11012090,8857041901,132,8791030701,68,2001,6,23,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,57,200101,143,56.93,-152.26,70,77,10,10.4,6.7,630,215-109,6/23/01 0:00,155,5
11012090,8857041901,132,8791030701,68,2001,6,23,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,57,200101,143,56.93,-152.26,70,77,10,10.4,6.7,630,215-109,6/23/01 0:00,160,5
11012090,8857041901,132,8857040102,68,2001,6,23,GOA,Hippoglossus stenolepis (Pacific halibut),Arrowtooth.flounder.Atheresthes.stomias,57,200101,143,56.93,-152.26,70,77,10,10.4,6.7,630,215-109,6/23/01 0:00,165,3
11012090,8857041901,131,8791030701,75,2001,6,23,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,57,200101,143,56.93,-152.26,70,77,10,10.4,6.7,630,215-109,6/23/01 0:00,120,5
11012090,8857041901,131,8791030701,75,2001,6,23,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,57,200101,143,56.93,-152.26,70,77,10,10.4,6.7,630,215-109,6/23/01 0:00,125,5
11012090,8857041901,131,8791030701,75,2001,6,23,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,57,200101,143,56.93,-152.26,70,77,10,10.4,6.7,630,215-109,6/23/01 0:00,130,5
11012090,8857041901,131,8791030701,75,2001,6,23,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,57,200101,143,56.93,-152.26,70,77,10,10.4,6.7,630,215-109,6/23/01 0:00,140,5
11012090,8857041901,131,8791030701,75,2001,6,23,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,57,200101,143,56.93,-152.26,70,77,10,10.4,6.7,630,215-109,6/23/01 0:00,150,5
11012090,8857041901,133,6188030106,67,2001,6,23,GOA,Hippoglossus stenolepis (Pacific halibut),Pygmy.cancer.crab.Cancer.oregonensis,57,200101,143,56.93,-152.26,70,77,10,10.4,6.7,630,215-109,6/23/01 0:00,14,3
11012090,8857041901,135,6183080501,90,2001,6,23,GOA,Hippoglossus stenolepis (Pacific halibut),Scaled.crab.Placetron.wosnessenskii,57,200101,143,56.93,-152.26,70,77,10,10.4,6.7,630,215-109,6/23/01 0:00,20.2,2
11012090,8857041901,130,8857040102,90,2001,6,23,GOA,Hippoglossus stenolepis (Pacific halibut),Arrowtooth.flounder.Atheresthes.stomias,57,200101,143,56.93,-152.26,70,77,10,10.4,6.7,630,215-109,6/23/01 0:00,180,
11012548,8857041901,2,8857040102,105,1990,9,8,GOA,Hippoglossus stenolepis (Pacific halibut),Arrowtooth.flounder.Atheresthes.stomias,83,199001,275,58.93,-150.27,152,152,13,12.8,5.5,630,239-152,9/8/90 0:00,280,3
11012548,8857041901,2,8755030201,105,1990,9,8,GOA,Hippoglossus stenolepis (Pacific halibut),Capelin.Mallotus.villosus,83,199001,275,58.93,-150.27,152,152,13,12.8,5.5,630,239-152,9/8/90 0:00,96,3
11012550,8857041901,1,8791030701,72,1990,9,9,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,83,199001,278,58.41,-150.48,69,69,11,11.6,,630,236-141,9/9/90 0:00,50,3
11012550,8857041901,1,8791030701,72,1990,9,9,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,83,199001,278,58.41,-150.48,69,69,11,11.6,,630,236-141,9/9/90 0:00,54,3
11012550,8857041901,3,8791030701,60,1990,9,9,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,83,199001,278,58.41,-150.48,69,69,11,11.6,,630,236-141,9/9/90 0:00,62,3
11012550,8857041901,3,8791030701,60,1990,9,9,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,83,199001,278,58.41,-150.48,69,69,11,11.6,,630,236-141,9/9/90 0:00,64,3
11012550,8857041901,5,8791030701,53,1990,9,9,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,83,199001,278,58.41,-150.48,69,69,11,11.6,,630,236-141,9/9/90 0:00,54,3
11012550,8857041901,5,8791030701,53,1990,9,9,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,83,199001,278,58.41,-150.48,69,69,11,11.6,,630,236-141,9/9/90 0:00,59,3
11012550,8857041901,5,8791030701,53,1990,9,9,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,83,199001,278,58.41,-150.48,69,69,11,11.6,,630,236-141,9/9/90 0:00,63,3
11012550,8857041901,5,8791030701,53,1990,9,9,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,83,199001,278,58.41,-150.48,69,69,11,11.6,,630,236-141,9/9/90 0:00,59,3
11012550,8857041901,6,8791030701,80,1990,9,9,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,83,199001,278,58.41,-150.48,69,69,11,11.6,,630,236-141,9/9/90 0:00,76,3
11012550,8857041901,6,8755030201,80,1990,9,9,GOA,Hippoglossus stenolepis (Pacific halibut),Capelin.Mallotus.villosus,83,199001,278,58.41,-150.48,69,69,11,11.6,,630,236-141,9/9/90 0:00,67,3
11012550,8857041901,7,8755030201,76,1990,9,9,GOA,Hippoglossus stenolepis (Pacific halibut),Capelin.Mallotus.villosus,83,199001,278,58.41,-150.48,69,69,11,11.6,,630,236-141,9/9/90 0:00,59,3
11012550,8857041901,8,8755030201,61,1990,9,9,GOA,Hippoglossus stenolepis (Pacific halibut),Capelin.Mallotus.villosus,83,199001,278,58.41,-150.48,69,69,11,11.6,,630,236-141,9/9/90 0:00,104,3
11012550,8857041901,8,8755030201,61,1990,9,9,GOA,Hippoglossus stenolepis (Pacific halibut),Capelin.Mallotus.villosus,83,199001,278,58.41,-150.48,69,69,11,11.6,,630,236-141,9/9/90 0:00,66.5,3
11012550,8857041901,8,8755030201,61,1990,9,9,GOA,Hippoglossus stenolepis (Pacific halibut),Capelin.Mallotus.villosus,83,199001,278,58.41,-150.48,69,69,11,11.6,,630,236-141,9/9/90 0:00,66,3
11012550,8857041901,8,8791030701,61,1990,9,9,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,83,199001,278,58.41,-150.48,69,69,11,11.6,,630,236-141,9/9/90 0:00,61,3
11012550,8857041901,8,8791030701,61,1990,9,9,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,83,199001,278,58.41,-150.48,69,69,11,11.6,,630,236-141,9/9/90 0:00,61.5,3
11012550,8857041901,9,8755030201,63,1990,9,9,GOA,Hippoglossus stenolepis (Pacific halibut),Capelin.Mallotus.villosus,83,199001,278,58.41,-150.48,69,69,11,11.6,,630,236-141,9/9/90 0:00,94,3
11012550,8857041901,9,8755030201,63,1990,9,9,GOA,Hippoglossus stenolepis (Pacific halibut),Capelin.Mallotus.villosus,83,199001,278,58.41,-150.48,69,69,11,11.6,,630,236-141,9/9/90 0:00,101,3
11012550,8857041901,10,8755030201,74,1990,9,9,GOA,Hippoglossus stenolepis (Pacific halibut),Capelin.Mallotus.villosus,83,199001,278,58.41,-150.48,69,69,11,11.6,,630,236-141,9/9/90 0:00,107.8,3
11012550,8857041901,10,8791030701,74,1990,9,9,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,83,199001,278,58.41,-150.48,69,69,11,11.6,,630,236-141,9/9/90 0:00,57,3
11012550,8857041901,10,8791030701,74,1990,9,9,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,83,199001,278,58.41,-150.48,69,69,11,11.6,,630,236-141,9/9/90 0:00,61,3
11012550,8857041901,10,8791030701,74,1990,9,9,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,83,199001,278,58.41,-150.48,69,69,11,11.6,,630,236-141,9/9/90 0:00,65,3
11012550,8857041901,10,8791030701,74,1990,9,9,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,83,199001,278,58.41,-150.48,69,69,11,11.6,,630,236-141,9/9/90 0:00,66,3
11013022,8857041901,6,6187010302,72,1996,6,27,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,94,199601,148,56.77,-153.54,79,79,16,9.4,5.1,630,199-105,6/27/96 0:00,39,1
11013022,8857041901,6,6187010302,72,1996,6,27,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,94,199601,148,56.77,-153.54,79,79,16,9.4,5.1,630,199-105,6/27/96 0:00,21,1
11013022,8857041901,6,6187010302,72,1996,6,27,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,94,199601,148,56.77,-153.54,79,79,16,9.4,5.1,630,199-105,6/27/96 0:00,20,3
11013022,8857041901,6,6187010302,72,1996,6,27,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,94,199601,148,56.77,-153.54,79,79,16,9.4,5.1,630,199-105,6/27/96 0:00,19,3
11013022,8857041901,6,8755030201,72,1996,6,27,GOA,Hippoglossus stenolepis (Pacific halibut),Capelin.Mallotus.villosus,94,199601,148,56.77,-153.54,79,79,16,9.4,5.1,630,199-105,6/27/96 0:00,83,
11013022,8857041901,6,8755030201,72,1996,6,27,GOA,Hippoglossus stenolepis (Pacific halibut),Capelin.Mallotus.villosus,94,199601,148,56.77,-153.54,79,79,16,9.4,5.1,630,199-105,6/27/96 0:00,69,
11013022,8857041901,6,8755030201,72,1996,6,27,GOA,Hippoglossus stenolepis (Pacific halibut),Capelin.Mallotus.villosus,94,199601,148,56.77,-153.54,79,79,16,9.4,5.1,630,199-105,6/27/96 0:00,73,
11013022,8857041901,8,8791030701,43,1996,6,27,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,94,199601,148,56.77,-153.54,79,79,16,9.4,5.1,630,199-105,6/27/96 0:00,143,6
11013022,8857041901,8,8842120000,43,1996,6,27,GOA,Hippoglossus stenolepis (Pacific halibut),Stichaeidae..prickleback..,94,199601,148,56.77,-153.54,79,79,16,9.4,5.1,630,199-105,6/27/96 0:00,88,
11013022,8857041901,10,8857040102,60,1996,6,27,GOA,Hippoglossus stenolepis (Pacific halibut),Arrowtooth.flounder.Atheresthes.stomias,94,199601,148,56.77,-153.54,79,79,16,9.4,5.1,630,199-105,6/27/96 0:00,168,
11013022,8857041901,10,8755030201,60,1996,6,27,GOA,Hippoglossus stenolepis (Pacific halibut),Capelin.Mallotus.villosus,94,199601,148,56.77,-153.54,79,79,16,9.4,5.1,630,199-105,6/27/96 0:00,73,
11013022,8857041901,10,8755030201,60,1996,6,27,GOA,Hippoglossus stenolepis (Pacific halibut),Capelin.Mallotus.villosus,94,199601,148,56.77,-153.54,79,79,16,9.4,5.1,630,199-105,6/27/96 0:00,67,
11013022,8857041901,10,8755030201,60,1996,6,27,GOA,Hippoglossus stenolepis (Pacific halibut),Capelin.Mallotus.villosus,94,199601,148,56.77,-153.54,79,79,16,9.4,5.1,630,199-105,6/27/96 0:00,71,
11013022,8857041901,11,8755030201,76,1996,6,27,GOA,Hippoglossus stenolepis (Pacific halibut),Capelin.Mallotus.villosus,94,199601,148,56.77,-153.54,79,79,16,9.4,5.1,630,199-105,6/27/96 0:00,70,
11013025,8857041901,1,6187010302,83,1996,6,28,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,94,199601,151,56.39,-153.88,76,76,9,9.1,6.1,630,195-97,6/28/96 0:00,22,2
11013025,8857041901,1,6187010302,83,1996,6,28,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,94,199601,151,56.39,-153.88,76,76,9,9.1,6.1,630,195-97,6/28/96 0:00,42,2
11013025,8857041901,1,6187010302,83,1996,6,28,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,94,199601,151,56.39,-153.88,76,76,9,9.1,6.1,630,195-97,6/28/96 0:00,48,1
11013025,8857041901,1,6187010302,83,1996,6,28,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,94,199601,151,56.39,-153.88,76,76,9,9.1,6.1,630,195-97,6/28/96 0:00,30,1
11013025,8857041901,1,6187010302,83,1996,6,28,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,94,199601,151,56.39,-153.88,76,76,9,9.1,6.1,630,195-97,6/28/96 0:00,17,1
11014949,8857041901,186,6187010302,48,2001,6,19,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,57,200101,135,58.03,-153.23,42,49,7,10.8,6.7,630,203-133,6/19/01 0:00,33,1
11011827,8857041901,125,6188030106,38,2001,6,15,GOA,Hippoglossus stenolepis (Pacific halibut),Pygmy.cancer.crab.Cancer.oregonensis,57,200101,117,56.61,-157.33,30,37,20,7.8,7.3,620,153-102,6/15/01 0:00,7.5,3
11011827,8857041901,125,6188030106,38,2001,6,15,GOA,Hippoglossus stenolepis (Pacific halibut),Pygmy.cancer.crab.Cancer.oregonensis,57,200101,117,56.61,-157.33,30,37,20,7.8,7.3,620,153-102,6/15/01 0:00,8,3
11011827,8857041901,125,6188030106,38,2001,6,15,GOA,Hippoglossus stenolepis (Pacific halibut),Pygmy.cancer.crab.Cancer.oregonensis,57,200101,117,56.61,-157.33,30,37,20,7.8,7.3,620,153-102,6/15/01 0:00,9,
11011827,8857041901,125,6188030106,38,2001,6,15,GOA,Hippoglossus stenolepis (Pacific halibut),Pygmy.cancer.crab.Cancer.oregonensis,57,200101,117,56.61,-157.33,30,37,20,7.8,7.3,620,153-102,6/15/01 0:00,9,
11011827,8857041901,125,6188030106,38,2001,6,15,GOA,Hippoglossus stenolepis (Pacific halibut),Pygmy.cancer.crab.Cancer.oregonensis,57,200101,117,56.61,-157.33,30,37,20,7.8,7.3,620,153-102,6/15/01 0:00,9,
11011827,8857041901,125,6188030106,38,2001,6,15,GOA,Hippoglossus stenolepis (Pacific halibut),Pygmy.cancer.crab.Cancer.oregonensis,57,200101,117,56.61,-157.33,30,37,20,7.8,7.3,620,153-102,6/15/01 0:00,9.5,3
11011827,8857041901,125,6188030106,38,2001,6,15,GOA,Hippoglossus stenolepis (Pacific halibut),Pygmy.cancer.crab.Cancer.oregonensis,57,200101,117,56.61,-157.33,30,37,20,7.8,7.3,620,153-102,6/15/01 0:00,11,3
11010193,8857041901,9,8791030701,87,1993,7,1,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,90,199301,108,55.56,-158.96,99,99,13,9,5.5,620,134-78,7/1/93 0:00,458,
11010193,8857041901,10,8791030701,113,1993,7,1,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,90,199301,108,55.56,-158.96,99,99,13,9,5.5,620,134-78,7/1/93 0:00,431,
11010195,8857041901,2,6187010302,78,1993,7,2,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,90,199301,111,55.91,-158.76,146,146,7,8.9,5.6,620,136-86,7/2/93 0:00,41,2
11013029,8857041901,1,6187010302,62,1996,6,28,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,94,199601,155,56.27,-154.51,87,87,17,9.2,5.8,620,188-94,6/28/96 0:00,8,2
11013029,8857041901,1,6187010302,62,1996,6,28,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,94,199601,155,56.27,-154.51,87,87,17,9.2,5.8,620,188-94,6/28/96 0:00,28,2
11013029,8857041901,2,6187010302,60,1996,6,28,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,94,199601,155,56.27,-154.51,87,87,17,9.2,5.8,620,188-94,6/28/96 0:00,16,1
11013029,8857041901,4,6187010302,80,1996,6,28,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,94,199601,155,56.27,-154.51,87,87,17,9.2,5.8,620,188-94,6/28/96 0:00,30,2
11013029,8857041901,6,6187010302,83,1996,6,28,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,94,199601,155,56.27,-154.51,87,87,17,9.2,5.8,620,188-94,6/28/96 0:00,29,2
11013029,8857041901,6,6187010302,83,1996,6,28,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,94,199601,155,56.27,-154.51,87,87,17,9.2,5.8,620,188-94,6/28/96 0:00,43,1
11013029,8857041901,8,6187010302,49,1996,6,28,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,94,199601,155,56.27,-154.51,87,87,17,9.2,5.8,620,188-94,6/28/96 0:00,19,2
11013029,8857041901,10,6187010302,82,1996,6,28,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,94,199601,155,56.27,-154.51,87,87,17,9.2,5.8,620,188-94,6/28/96 0:00,38,3
11013029,8857041901,10,6187010302,82,1996,6,28,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,94,199601,155,56.27,-154.51,87,87,17,9.2,5.8,620,188-94,6/28/96 0:00,29,1
11013029,8857041901,10,6187010302,82,1996,6,28,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,94,199601,155,56.27,-154.51,87,87,17,9.2,5.8,620,188-94,6/28/96 0:00,40,2
11013029,8857041901,10,6187010302,82,1996,6,28,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,94,199601,155,56.27,-154.51,87,87,17,9.2,5.8,620,188-94,6/28/96 0:00,19,2
11013029,8857041901,12,6187010302,79,1996,6,28,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,94,199601,155,56.27,-154.51,87,87,17,9.2,5.8,620,188-94,6/28/96 0:00,27,1
11013029,8857041901,12,6187010302,79,1996,6,28,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,94,199601,155,56.27,-154.51,87,87,17,9.2,5.8,620,188-94,6/28/96 0:00,25,2
11013038,8857041901,2,8755030201,67,1996,7,2,GOA,Hippoglossus stenolepis (Pacific halibut),Capelin.Mallotus.villosus,94,199601,172,58.29,-150.83,64,64,11,8.5,8.1,630,232-139,7/2/96 0:00,104,
11013562,8857041901,3,8791030701,92,1996,7,6,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,94,199601,190,58.62,-152.68,76,76,17,8.4,5.2,630,210-146,7/6/96 0:00,199,6
11013568,8857041901,1,8791030701,84,1996,7,8,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,94,199601,199,59.15,-150.19,138,138,18,10.7,5.5,630,240-157,7/8/96 0:00,135,6
11013568,8857041901,3,8791030701,89,1996,7,8,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,94,199601,199,59.15,-150.19,138,138,18,10.7,5.5,630,240-157,7/8/96 0:00,141,6
11013568,8857041901,3,8791030701,89,1996,7,8,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,94,199601,199,59.15,-150.19,138,138,18,10.7,5.5,630,240-157,7/8/96 0:00,230,6
11011834,8857041901,166,8791030701,72,2001,6,17,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,57,200101,125,56.39,-155.88,178,185,6,9.5,5.5,620,171-97,6/17/01 0:00,188,3
11011834,8857041901,165,8791030701,85,2001,6,17,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,57,200101,125,56.39,-155.88,178,185,6,9.5,5.5,620,171-97,6/17/01 0:00,366,3
11011834,8857041901,164,8791030701,89,2001,6,17,GOA,Hippoglossus stenolepis (Pacific halibut),Walleye.pollock.Gadus.chalcogrammus,57,200101,125,56.39,-155.88,178,185,6,9.5,5.5,620,171-97,6/17/01 0:00,494.6,6
11011834,8857041901,163,6187010302,94,2001,6,17,GOA,Hippoglossus stenolepis (Pacific halibut),Tanner.crab.Chionoecetes.bairdi,57,200101,125,56.39,-155.88,178,185,6,9.5,5.5,620,171-97,6/17/01 0:00,43,3
11012884,8857041901,916,8842120000,65,2001,7,1,GOA,Hippoglossus stenolepis (Pacific halibut),Stichaeidae..prickleback..,57,200101,183,56.8,-153.47,76,82,18,11.8,7.1,630,200-106,7/1/01 0:00,111,3
11012884,8857041901,919,6188030106,55,2001,7,1,GOA,Hippoglossus stenolepis (Pacific halibut),Pygmy.cancer.crab.Cancer.oregonensis,57,200101,183,56.8,-153.47,76,82,18,11.8,7.1,630,200-106,7/1/01 0:00,12.8,3
