Hauljoin,Pred_nodc,Pred_specn,Prey_nodc,Pred_len,Year,Month,day,region,Pred_name,Prey_Name,Vessel,Cruise,Haul,Rlat,Rlong,Gear_depth,Bottom_depth,Start_hour,Surface_temp,Gear_temp,INPFC_Area,Stationid,Start_date,Prey_sz1,Prey_sex
11011442,8791030701,15,8845010100,55,1993,8,1,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,242,59.69,-152.48,82,82,19,12.6,8.8,630,212-168,8/1/93 0:00,42,3
11014699,8791030701,6,8791030701,50,1993,8,4,GOA,Gadus chalcogrammus (walleye pollock),Walleye pollock Gadus chalcogrammus,90,199301,254,58.66,-150.8,205,205,12,14.5,5.6,630,232-147,8/4/93 0:00,167,3
11014699,8791030701,9,8755030201,47,1993,8,4,GOA,Gadus chalcogrammus (walleye pollock),Capelin Mallotus villosus,90,199301,254,58.66,-150.8,205,205,12,14.5,5.6,630,232-147,8/4/93 0:00,76,3
11014699,8791030701,9,8755030201,47,1993,8,4,GOA,Gadus chalcogrammus (walleye pollock),Capelin Mallotus villosus,90,199301,254,58.66,-150.8,205,205,12,14.5,5.6,630,232-147,8/4/93 0:00,63,3
11014699,8791030701,9,8755030201,47,1993,8,4,GOA,Gadus chalcogrammus (walleye pollock),Capelin Mallotus villosus,90,199301,254,58.66,-150.8,205,205,12,14.5,5.6,630,232-147,8/4/93 0:00,78,3
11014699,8791030701,9,8755030201,47,1993,8,4,GOA,Gadus chalcogrammus (walleye pollock),Capelin Mallotus villosus,90,199301,254,58.66,-150.8,205,205,12,14.5,5.6,630,232-147,8/4/93 0:00,75,3
11014699,8791030701,14,8791030701,52,1993,8,4,GOA,Gadus chalcogrammus (walleye pollock),Walleye pollock Gadus chalcogrammus,90,199301,254,58.66,-150.8,205,205,12,14.5,5.6,630,232-147,8/4/93 0:00,44,3
11014699,8791030701,14,8755030201,52,1993,8,4,GOA,Gadus chalcogrammus (walleye pollock),Capelin Mallotus villosus,90,199301,254,58.66,-150.8,205,205,12,14.5,5.6,630,232-147,8/4/93 0:00,76,3
11013427,8791030701,3,8791030701,42,1990,8,15,GOA,Gadus chalcogrammus (walleye pollock),Walleye pollock Gadus chalcogrammus,19,199001,252,58.02,-153.94,203,203,15,,,630,194-133,8/15/90 0:00,58.4,3
11013427,8791030701,60,8842121601,69,1990,8,15,GOA,Gadus chalcogrammus (walleye pollock),Dwarf wrymouth Cryptacanthodes aleutensis,19,199001,252,58.02,-153.94,203,203,15,,,630,194-133,8/15/90 0:00,126,
11011568,8791030701,1,8845010100,53,1990,7,8,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,19,199001,130,56.25,-158.17,112,112,9,10.9,5.4,620,143-94,7/8/90 0:00,31.8,3
11011568,8791030701,1,8845010100,53,1990,7,8,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,19,199001,130,56.25,-158.17,112,112,9,10.9,5.4,620,143-94,7/8/90 0:00,33.6,3
11011568,8791030701,1,8791030701,53,1990,7,8,GOA,Gadus chalcogrammus (walleye pollock),Walleye pollock Gadus chalcogrammus,19,199001,130,56.25,-158.17,112,112,9,10.9,5.4,620,143-94,7/8/90 0:00,28.3,3
11011568,8791030701,2,8791030701,54,1990,7,8,GOA,Gadus chalcogrammus (walleye pollock),Walleye pollock Gadus chalcogrammus,19,199001,130,56.25,-158.17,112,112,9,10.9,5.4,620,143-94,7/8/90 0:00,14.6,3
11011568,8791030701,2,8791030701,54,1990,7,8,GOA,Gadus chalcogrammus (walleye pollock),Walleye pollock Gadus chalcogrammus,19,199001,130,56.25,-158.17,112,112,9,10.9,5.4,620,143-94,7/8/90 0:00,13.8,3
11011568,8791030701,2,8791030701,54,1990,7,8,GOA,Gadus chalcogrammus (walleye pollock),Walleye pollock Gadus chalcogrammus,19,199001,130,56.25,-158.17,112,112,9,10.9,5.4,620,143-94,7/8/90 0:00,24.8,3
11011568,8791030701,2,8845010100,54,1990,7,8,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,19,199001,130,56.25,-158.17,112,112,9,10.9,5.4,620,143-94,7/8/90 0:00,37.2,3
11011568,8791030701,2,8845010100,54,1990,7,8,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,19,199001,130,56.25,-158.17,112,112,9,10.9,5.4,620,143-94,7/8/90 0:00,40.7,3
11011568,8791030701,2,8845010100,54,1990,7,8,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,19,199001,130,56.25,-158.17,112,112,9,10.9,5.4,620,143-94,7/8/90 0:00,38.3,3
11011568,8791030701,2,8845010100,54,1990,7,8,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,19,199001,130,56.25,-158.17,112,112,9,10.9,5.4,620,143-94,7/8/90 0:00,34.4,3
11011568,8791030701,5,8831020000,47,1990,7,8,GOA,Gadus chalcogrammus (walleye pollock),Cottidae (sculpin) ,19,199001,130,56.25,-158.17,112,112,9,10.9,5.4,620,143-94,7/8/90 0:00,13.8,3
11011568,8791030701,6,8845010100,48,1990,7,8,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,19,199001,130,56.25,-158.17,112,112,9,10.9,5.4,620,143-94,7/8/90 0:00,39.6,3
11011568,8791030701,6,8845010100,48,1990,7,8,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,19,199001,130,56.25,-158.17,112,112,9,10.9,5.4,620,143-94,7/8/90 0:00,34,3
11011568,8791030701,6,8845010100,48,1990,7,8,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,19,199001,130,56.25,-158.17,112,112,9,10.9,5.4,620,143-94,7/8/90 0:00,40.5,3
11011568,8791030701,6,8845010100,48,1990,7,8,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,19,199001,130,56.25,-158.17,112,112,9,10.9,5.4,620,143-94,7/8/90 0:00,32,3
11011568,8791030701,6,8845010100,48,1990,7,8,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,19,199001,130,56.25,-158.17,112,112,9,10.9,5.4,620,143-94,7/8/90 0:00,28.4,3
11010828,8791030701,2,8831090000,55,1990,8,28,GOA,Gadus chalcogrammus (walleye pollock),Cyclopteridae (snailfish) ,83,199001,239,59.35,-150.52,263,263,12,12.6,5.7,630,236-161,8/28/90 0:00,18,3
11010828,8791030701,2,8831090000,55,1990,8,28,GOA,Gadus chalcogrammus (walleye pollock),Cyclopteridae (snailfish) ,83,199001,239,59.35,-150.52,263,263,12,12.6,5.7,630,236-161,8/28/90 0:00,17.9,3
11010828,8791030701,2,8831090000,55,1990,8,28,GOA,Gadus chalcogrammus (walleye pollock),Cyclopteridae (snailfish) ,83,199001,239,59.35,-150.52,263,263,12,12.6,5.7,630,236-161,8/28/90 0:00,18.8,3
11010832,8791030701,55,8755030201,45,1990,8,29,GOA,Gadus chalcogrammus (walleye pollock),Capelin Mallotus villosus,83,199001,244,59,-148.85,221,221,13,12.6,5.2,630,256-154,8/29/90 0:00,91,
11010834,8791030701,58,8842120903,27,1990,8,29,GOA,Gadus chalcogrammus (walleye pollock),Daubed shanny Leptoclinus maculatus,83,199001,246,59.17,-148.85,166,166,19,12.6,5.5,630,256-157,8/29/90 0:00,73,
11010834,8791030701,58,8826010100,27,1990,8,29,GOA,Gadus chalcogrammus (walleye pollock),Scorpaenidae (rockfish) Sebastes sp.,83,199001,246,59.17,-148.85,166,166,19,12.6,5.5,630,256-157,8/29/90 0:00,35,
11010834,8791030701,58,8842120903,27,1990,8,29,GOA,Gadus chalcogrammus (walleye pollock),Daubed shanny Leptoclinus maculatus,83,199001,246,59.17,-148.85,166,166,19,12.6,5.5,630,256-157,8/29/90 0:00,62,
11010834,8791030701,58,8842120903,27,1990,8,29,GOA,Gadus chalcogrammus (walleye pollock),Daubed shanny Leptoclinus maculatus,83,199001,246,59.17,-148.85,166,166,19,12.6,5.5,630,256-157,8/29/90 0:00,65,
11010836,8791030701,54,6187010302,59,1990,8,31,GOA,Gadus chalcogrammus (walleye pollock),Tanner crab Chionoecetes bairdi,83,199001,249,60.01,-149.36,294,294,13,13.5,5.4,630,250-175,8/31/90 0:00,27,
11010836,8791030701,60,8735010000,45,1990,8,31,GOA,Gadus chalcogrammus (walleye pollock),Non-gadoid fish remains ,83,199001,249,60.01,-149.36,294,294,13,13.5,5.4,630,250-175,8/31/90 0:00,26,
11010842,8791030701,2,8791030701,45,1990,9,2,GOA,Gadus chalcogrammus (walleye pollock),Walleye pollock Gadus chalcogrammus,83,199001,256,59.64,-148.56,196,196,10,14.1,5.4,630,260-167,9/2/90 0:00,52.6,3
11010843,8791030701,5,8791030701,50,1990,9,2,GOA,Gadus chalcogrammus (walleye pollock),Walleye pollock Gadus chalcogrammus,83,199001,257,59.77,-148.68,179,179,13,13.9,,630,258-170,9/2/90 0:00,66.8,3
11010843,8791030701,54,8791030701,48,1990,9,2,GOA,Gadus chalcogrammus (walleye pollock),Walleye pollock Gadus chalcogrammus,83,199001,257,59.77,-148.68,179,179,13,13.9,,630,258-170,9/2/90 0:00,80,
11010843,8791030701,55,8791030701,44,1990,9,2,GOA,Gadus chalcogrammus (walleye pollock),Walleye pollock Gadus chalcogrammus,83,199001,257,59.77,-148.68,179,179,13,13.9,,630,258-170,9/2/90 0:00,90,
11010843,8791030701,57,8791030701,51,1990,9,2,GOA,Gadus chalcogrammus (walleye pollock),Walleye pollock Gadus chalcogrammus,83,199001,257,59.77,-148.68,179,179,13,13.9,,630,258-170,9/2/90 0:00,80,
11010843,8791030701,59,8747010201,51,1990,9,2,GOA,Gadus chalcogrammus (walleye pollock),Pacific herring Clupea pallasii,83,199001,257,59.77,-148.68,179,179,13,13.9,,630,258-170,9/2/90 0:00,140,
11010849,8791030701,3,8857041201,54,1990,9,5,GOA,Gadus chalcogrammus (walleye pollock),Dover sole Microstomus pacificus,83,199001,265,60.16,-145.53,95,95,14,13.9,6,640,296-178,9/5/90 0:00,114.8,3
11010849,8791030701,57,8842120903,27,1990,9,5,GOA,Gadus chalcogrammus (walleye pollock),Daubed shanny Leptoclinus maculatus,83,199001,265,60.16,-145.53,95,95,14,13.9,6,640,296-178,9/5/90 0:00,31,
11010207,8791030701,6,8845010100,61,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,45,
11010207,8791030701,6,8845010100,61,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,47,
11010207,8791030701,6,8845010100,61,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,47,
11010207,8791030701,6,8845010100,61,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,50,
11010207,8791030701,6,8845010100,61,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,43,
11010207,8791030701,6,8845010100,61,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,46,
11010207,8791030701,6,8845010100,61,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,50,
11010207,8791030701,6,8845010100,61,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,43,
11010207,8791030701,6,8845010100,61,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,48,
11010207,8791030701,6,8845010100,61,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,35,
11010207,8791030701,6,8845010100,61,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,40,
11010207,8791030701,6,8845010100,61,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,44,
11010207,8791030701,6,8845010100,61,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,45,
11010207,8791030701,6,8845010100,61,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,42,
11010207,8791030701,6,8845010100,61,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,44,
11010207,8791030701,6,8845010100,61,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,41,
11010207,8791030701,6,8845010100,61,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,41,
11010207,8791030701,6,8845010100,61,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,47,
11010207,8791030701,8,8845010100,59,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,88,
11010207,8791030701,11,8845010100,58,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,34,
11010207,8791030701,11,8845010100,58,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,41,
11010207,8791030701,11,8845010100,58,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,35,
11010207,8791030701,12,8845010100,59,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,43,
11010207,8791030701,12,8845010100,59,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,43,
11010207,8791030701,12,8845010100,59,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,46,
11010207,8791030701,12,8845010100,59,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,47,
11010207,8791030701,12,8845010100,59,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,38,
11010207,8791030701,12,8845010100,59,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,44,
11010207,8791030701,14,8845010100,58,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,41,
11014699,8791030701,14,8857040102,52,1993,8,4,GOA,Gadus chalcogrammus (walleye pollock),Arrowtooth flounder Atheresthes stomias,90,199301,254,58.66,-150.8,205,205,12,14.5,5.6,630,232-147,8/4/93 0:00,33,3
11014699,8791030701,14,8791030701,52,1993,8,4,GOA,Gadus chalcogrammus (walleye pollock),Walleye pollock Gadus chalcogrammus,90,199301,254,58.66,-150.8,205,205,12,14.5,5.6,630,232-147,8/4/93 0:00,45,3
11011452,8791030701,13,8857040102,32,1993,8,4,GOA,Gadus chalcogrammus (walleye pollock),Arrowtooth flounder Atheresthes stomias,90,199301,257,58.91,-149.84,241,241,20,15.4,5.2,630,244-152,8/4/93 0:00,46,3
11011453,8791030701,14,8755030501,50,1993,8,4,GOA,Gadus chalcogrammus (walleye pollock),Eulachon Thaleichthys pacificus ,90,199301,258,58.83,-149.69,234,234,22,16,5.1,630,246-150,8/4/93 0:00,180,3
11011965,8791030701,11,8793010000,40,1993,8,18,GOA,Gadus chalcogrammus (walleye pollock),Zoarcidae (eelpout) ,92,199301,270,59.45,-149.15,219,219,8,13.8,5.4,630,252-163,8/18/93 0:00,38,
11011967,8791030701,9,8755030201,37,1993,8,20,GOA,Gadus chalcogrammus (walleye pollock),Capelin Mallotus villosus,92,199301,272,59.42,-149.03,196,196,10,14.5,5.4,630,254-163,8/20/93 0:00,75,
11011973,8791030701,6,8791030701,49,1993,8,22,GOA,Gadus chalcogrammus (walleye pollock),Walleye pollock Gadus chalcogrammus,92,199301,278,59.64,-148.56,205,205,8,12.5,5.4,630,260-167,8/22/93 0:00,65,3
11011973,8791030701,14,8791030701,58,1993,8,22,GOA,Gadus chalcogrammus (walleye pollock),Walleye pollock Gadus chalcogrammus,92,199301,278,59.64,-148.56,205,205,8,12.5,5.4,630,260-167,8/22/93 0:00,48,3
11011973,8791030701,14,8791030701,58,1993,8,22,GOA,Gadus chalcogrammus (walleye pollock),Walleye pollock Gadus chalcogrammus,92,199301,278,59.64,-148.56,205,205,8,12.5,5.4,630,260-167,8/22/93 0:00,52,3
11012497,8791030701,13,8791030701,52,1993,9,2,GOA,Gadus chalcogrammus (walleye pollock),Walleye pollock Gadus chalcogrammus,92,199301,314,60.06,-147.16,216,216,12,12.9,5.8,630,276-176,9/2/93 0:00,53,
11012505,8791030701,11,8755030201,24,1993,9,4,GOA,Gadus chalcogrammus (walleye pollock),Capelin Mallotus villosus,92,199301,322,59.73,-145.2,157,157,7,13.3,5.9,640,300-169,9/4/93 0:00,82,3
11012505,8791030701,11,8755030201,24,1993,9,4,GOA,Gadus chalcogrammus (walleye pollock),Capelin Mallotus villosus,92,199301,322,59.73,-145.2,157,157,7,13.3,5.9,640,300-169,9/4/93 0:00,90,3
11014706,8791030701,6,8735010000,62,1993,9,5,GOA,Gadus chalcogrammus (walleye pollock),Non-gadoid fish remains ,92,199301,331,60.27,-145.71,38,38,17,12.9,11.1,640,294-180,9/5/93 0:00,70,3
11014706,8791030701,12,8755030201,47,1993,9,5,GOA,Gadus chalcogrammus (walleye pollock),Capelin Mallotus villosus,92,199301,331,60.27,-145.71,38,38,17,12.9,11.1,640,294-180,9/5/93 0:00,38,
11013428,8791030701,52,8842121201,60,1990,8,15,GOA,Gadus chalcogrammus (walleye pollock),Whitebarred prickleback Poroclinus rothrocki,19,199001,253,57.92,-153.22,161,161,18,,,630,203-131,8/15/90 0:00,38,
11013428,8791030701,52,8842121201,60,1990,8,15,GOA,Gadus chalcogrammus (walleye pollock),Whitebarred prickleback Poroclinus rothrocki,19,199001,253,57.92,-153.22,161,161,18,,,630,203-131,8/15/90 0:00,46,
11013428,8791030701,52,8857040601,60,1990,8,15,GOA,Gadus chalcogrammus (walleye pollock),Flathead sole Hippoglossoides elassodon,19,199001,253,57.92,-153.22,161,161,18,,,630,203-131,8/15/90 0:00,60,
11013428,8791030701,52,8842121201,60,1990,8,15,GOA,Gadus chalcogrammus (walleye pollock),Whitebarred prickleback Poroclinus rothrocki,19,199001,253,57.92,-153.22,161,161,18,,,630,203-131,8/15/90 0:00,45,
11013428,8791030701,58,8857041801,61,1990,8,15,GOA,Gadus chalcogrammus (walleye pollock),Greenland turbot Reinhardtius hippoglossoides,19,199001,253,57.92,-153.22,161,161,18,,,630,203-131,8/15/90 0:00,23,
11013428,8791030701,58,8793010000,61,1990,8,15,GOA,Gadus chalcogrammus (walleye pollock),Zoarcidae (eelpout) ,19,199001,253,57.92,-153.22,161,161,18,,,630,203-131,8/15/90 0:00,49,
11011923,8791030701,7,8756020000,54,1990,8,21,GOA,Gadus chalcogrammus (walleye pollock),Bathylagidae (deepsea smelt) ,83,199001,218,58.17,-148.9,176,176,19,12.1,5.4,630,255-136,8/21/90 0:00,20,3
11011925,8791030701,11,8857040102,18,1990,8,22,GOA,Gadus chalcogrammus (walleye pollock),Arrowtooth flounder Atheresthes stomias,83,199001,220,58.51,-148.91,110,110,12,12.1,5.6,630,255-143,8/22/90 0:00,20.5,3
11012125,8791030701,6,8791030701,59,1990,8,24,GOA,Gadus chalcogrammus (walleye pollock),Walleye pollock Gadus chalcogrammus,83,199001,228,58.49,-149.61,150,150,19,12.5,5.5,630,247-143,8/24/90 0:00,71,3
11012125,8791030701,14,8755030201,56,1990,8,24,GOA,Gadus chalcogrammus (walleye pollock),Capelin Mallotus villosus,83,199001,228,58.49,-149.61,150,150,19,12.5,5.5,630,247-143,8/24/90 0:00,62,3
11012127,8791030701,7,8791030701,48,1990,8,25,GOA,Gadus chalcogrammus (walleye pollock),Walleye pollock Gadus chalcogrammus,83,199001,230,58.76,-149.83,194,194,11,13.5,5.5,630,244-149,8/25/90 0:00,35,3
11012127,8791030701,8,8857040601,50,1990,8,25,GOA,Gadus chalcogrammus (walleye pollock),Flathead sole Hippoglossoides elassodon,83,199001,230,58.76,-149.83,194,194,11,13.5,5.5,630,244-149,8/25/90 0:00,54.5,3
11010823,8791030701,52,8755030201,59,1990,8,26,GOA,Gadus chalcogrammus (walleye pollock),Capelin Mallotus villosus,83,199001,234,58.59,-150.82,187,187,15,13.2,5.4,630,232-145,8/26/90 0:00,130,
11010823,8791030701,52,8755030201,59,1990,8,26,GOA,Gadus chalcogrammus (walleye pollock),Capelin Mallotus villosus,83,199001,234,58.59,-150.82,187,187,15,13.2,5.4,630,232-145,8/26/90 0:00,120,
11010823,8791030701,52,8755030201,59,1990,8,26,GOA,Gadus chalcogrammus (walleye pollock),Capelin Mallotus villosus,83,199001,234,58.59,-150.82,187,187,15,13.2,5.4,630,232-145,8/26/90 0:00,140,
11010827,8791030701,1,8831090000,52,1990,8,27,GOA,Gadus chalcogrammus (walleye pollock),Cyclopteridae (snailfish) ,83,199001,238,58.92,-151.25,161,161,17,13.2,5.4,630,227-152,8/27/90 0:00,15.4,3
11010827,8791030701,1,8831090000,52,1990,8,27,GOA,Gadus chalcogrammus (walleye pollock),Cyclopteridae (snailfish) ,83,199001,238,58.92,-151.25,161,161,17,13.2,5.4,630,227-152,8/27/90 0:00,19.2,3
11010827,8791030701,1,8831090000,52,1990,8,27,GOA,Gadus chalcogrammus (walleye pollock),Cyclopteridae (snailfish) ,83,199001,238,58.92,-151.25,161,161,17,13.2,5.4,630,227-152,8/27/90 0:00,21.9,3
11010827,8791030701,1,8831090000,52,1990,8,27,GOA,Gadus chalcogrammus (walleye pollock),Cyclopteridae (snailfish) ,83,199001,238,58.92,-151.25,161,161,17,13.2,5.4,630,227-152,8/27/90 0:00,25.3,3
11010827,8791030701,1,8831090000,52,1990,8,27,GOA,Gadus chalcogrammus (walleye pollock),Cyclopteridae (snailfish) ,83,199001,238,58.92,-151.25,161,161,17,13.2,5.4,630,227-152,8/27/90 0:00,25.2,3
11010827,8791030701,1,8831090000,52,1990,8,27,GOA,Gadus chalcogrammus (walleye pollock),Cyclopteridae (snailfish) ,83,199001,238,58.92,-151.25,161,161,17,13.2,5.4,630,227-152,8/27/90 0:00,24.9,3
11010827,8791030701,1,8831090000,52,1990,8,27,GOA,Gadus chalcogrammus (walleye pollock),Cyclopteridae (snailfish) ,83,199001,238,58.92,-151.25,161,161,17,13.2,5.4,630,227-152,8/27/90 0:00,21.7,3
11010827,8791030701,1,8831090000,52,1990,8,27,GOA,Gadus chalcogrammus (walleye pollock),Cyclopteridae (snailfish) ,83,199001,238,58.92,-151.25,161,161,17,13.2,5.4,630,227-152,8/27/90 0:00,21.9,3
11010827,8791030701,1,8831090000,52,1990,8,27,GOA,Gadus chalcogrammus (walleye pollock),Cyclopteridae (snailfish) ,83,199001,238,58.92,-151.25,161,161,17,13.2,5.4,630,227-152,8/27/90 0:00,19.4,3
11010827,8791030701,2,8831090000,51,1990,8,27,GOA,Gadus chalcogrammus (walleye pollock),Cyclopteridae (snailfish) ,83,199001,238,58.92,-151.25,161,161,17,13.2,5.4,630,227-152,8/27/90 0:00,15.4,3
11010827,8791030701,4,8831090000,49,1990,8,27,GOA,Gadus chalcogrammus (walleye pollock),Cyclopteridae (snailfish) ,83,199001,238,58.92,-151.25,161,161,17,13.2,5.4,630,227-152,8/27/90 0:00,21.4,3
11010827,8791030701,4,8831090000,49,1990,8,27,GOA,Gadus chalcogrammus (walleye pollock),Cyclopteridae (snailfish) ,83,199001,238,58.92,-151.25,161,161,17,13.2,5.4,630,227-152,8/27/90 0:00,21.6,3
11010827,8791030701,4,8831090000,49,1990,8,27,GOA,Gadus chalcogrammus (walleye pollock),Cyclopteridae (snailfish) ,83,199001,238,58.92,-151.25,161,161,17,13.2,5.4,630,227-152,8/27/90 0:00,21.9,3
11010207,8791030701,14,8845010100,58,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,44,
11010207,8791030701,16,8845010100,59,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,41,
11010207,8791030701,16,8845010100,59,1993,7,5,GOA,Gadus chalcogrammus (walleye pollock),Ammodytidae (sandlance) Ammodytes sp.,90,199301,126,56.31,-158.39,35,35,7,9.7,7.2,620,141-95,7/5/93 0:00,50,
